sample_id,product_id,product_name,category,sample_end_date,sales_last_7d,sales_last_30d,sales_last_90d,out_freq_last_30d,stock_qty,stock_amount,return_rate,gross_profit_rate,stock_turnover_days,abc_class,is_fresh,is_key_product,target_sales_next_30d
S0756,P0031,东北大米6号,生鲜粮油,2026-05-31,23.7,87.2,257.2,29,399,2415.96,0.0351,0.2538,166.7,C,1,0,69.4
S0757,P0154,红薯1号,农产品,2025-12-31,3.8,17.6,51.9,5,237,4269.05,0.1429,0.2272,294.2,C,1,0,18.2
S0758,P0154,红薯1号,农产品,2026-01-31,4.0,15.9,50.8,5,171,4513.64,0.1429,0.2272,294.2,C,1,0,15.3
S0759,P0154,红薯1号,农产品,2026-02-28,5.2,20.3,64.0,6,206,4290.73,0.1429,0.2272,294.2,C,1,0,18.0
S0760,P0154,红薯1号,农产品,2026-03-31,6.9,28.0,76.5,9,232,3883.63,0.1429,0.2272,294.2,C,1,0,28.3
S0761,P0154,红薯1号,农产品,2026-04-30,5.8,23.7,74.3,7,227,4230.19,0.1429,0.2272,294.2,C,1,0,22.1
S0762,P0154,红薯1号,农产品,2026-05-31,4.7,18.9,56.1,6,217,4614.29,0.1429,0.2272,294.2,C,1,0,19.1
S0763,P0059,饼干5号,零食饮料,2025-12-31,11.0,42.4,124.1,14,138,905.67,0.0426,0.3643,92.5,C,0,0,42.4
S0764,P0059,饼干5号,零食饮料,2026-01-31,10.0,43.3,124.1,14,150,1142.87,0.0426,0.3643,92.5,C,0,0,45.3
S0765,P0059,饼干5号,零食饮料,2026-02-28,11.4,45.8,133.8,15,128,1031.7,0.0426,0.3643,92.5,C,0,0,51.6
S0766,P0059,饼干5号,零食饮料,2026-03-31,13.7,56.4,154.8,18,158,1116.18,0.0426,0.3643,92.5,C,0,0,52.3
S0767,P0059,饼干5号,零食饮料,2026-04-30,13.2,50.5,148.6,16,157,1063.69,0.0426,0.3643,92.5,C,0,0,59.0
S0768,P0059,饼干5号,零食饮料,2026-05-31,13.0,55.2,160.3,18,136,1143.44,0.0426,0.3643,92.5,C,0,0,54.1
S0769,P0070,牙膏1号,日用品,2025-12-31,2.0,8.1,25.0,2,71,2598.75,0.0,0.226,201.8,C,0,0,9.6
S0770,P0070,牙膏1号,日用品,2026-01-31,1.9,10.3,28.1,3,90,2802.89,0.0,0.226,201.8,C,0,0,8.7
S0771,P0070,牙膏1号,日用品,2026-02-28,2.3,9.5,28.4,3,84,2770.03,0.0,0.226,201.8,C,0,0,10.0
S0772,P0070,牙膏1号,日用品,2026-03-31,2.5,11.0,31.6,3,63,2452.72,0.0,0.226,201.8,C,0,0,9.3
S0773,P0070,牙膏1号,日用品,2026-04-30,2.4,10.0,32.3,3,55,2537.37,0.0,0.226,201.8,C,0,0,8.3
S0774,P0070,牙膏1号,日用品,2026-05-31,3.0,11.3,35.2,3,79,2703.84,0.0,0.226,201.8,C,0,0,10.1
S0775,P0076,牙膏2号,日用品,2025-12-31,4.6,19.5,61.6,6,333,4501.79,0.1111,0.3327,400.1,C,0,0,17.1
S0776,P0076,牙膏2号,日用品,2026-01-31,5.3,21.5,60.9,7,332,4543.55,0.1111,0.3327,400.1,C,0,0,19.6
S0777,P0076,牙膏2号,日用品,2026-02-28,4.9,21.8,65.1,7,286,4468.26,0.1111,0.3327,400.1,C,0,0,18.6
S0778,P0076,牙膏2号,日用品,2026-03-31,7.1,24.7,77.4,8,363,4784.41,0.1111,0.3327,400.1,C,0,0,26.1
S0779,P0076,牙膏2号,日用品,2026-04-30,5.4,28.5,89.6,9,343,4608.03,0.1111,0.3327,400.1,C,0,0,25.9
S0780,P0076,牙膏2号,日用品,2026-05-31,7.4,30.2,84.0,10,304,4266.39,0.1111,0.3327,400.1,C,0,0,31.6
S0781,P0131,插线板1号,小家电配件,2025-12-31,1.1,4.7,14.1,1,602,45416.75,0.0,0.2222,3810.0,C,0,0,4.2
S0782,P0131,插线板1号,小家电配件,2026-01-31,0.9,3.6,12.0,1,691,48268.62,0.0,0.2222,3810.0,C,0,0,3.3
S0783,P0131,插线板1号,小家电配件,2026-02-28,1.1,4.6,14.5,1,671,47167.28,0.0,0.2222,3810.0,C,0,0,4.6
S0784,P0131,插线板1号,小家电配件,2026-03-31,1.4,5.4,16.3,1,542,48198.27,0.0,0.2222,3810.0,C,0,0,4.9
S0785,P0131,插线板1号,小家电配件,2026-04-30,1.4,5.8,16.7,1,594,49004.76,0.0,0.2222,3810.0,C,0,0,5.3
S0786,P0131,插线板1号,小家电配件,2026-05-31,1.4,5.5,17.2,1,605,52091.88,0.0,0.2222,3810.0,C,0,0,4.8
S0787,P0007,东北大米2号,生鲜粮油,2025-12-31,11.1,45.7,140.2,15,166,1673.76,0.0682,0.1415,122.1,C,1,0,44.7
S0788,P0007,东北大米2号,生鲜粮油,2026-01-31,11.0,45.4,139.2,15,207,1657.71,0.0682,0.1415,122.1,C,1,0,49.2
S0789,P0007,东北大米2号,生鲜粮油,2026-02-28,11.7,49.7,152.2,16,251,1532.06,0.0682,0.1415,122.1,C,1,0,46.2
S0790,P0007,东北大米2号,生鲜粮油,2026-03-31,11.3,50.7,152.1,16,226,1764.96,0.0682,0.1415,122.1,C,1,0,53.7
S0791,P0007,东北大米2号,生鲜粮油,2026-04-30,12.7,53.7,162.0,17,209,1796.84,0.0682,0.1415,122.1,C,1,0,51.0
S0792,P0007,东北大米2号,生鲜粮油,2026-05-31,12.4,57.0,184.8,19,227,1796.61,0.0682,0.1415,122.1,C,1,0,43.8
S0793,P0140,电水壶底座2号,小家电配件,2025-12-31,0.7,2.6,8.7,1,235,23503.97,0.0,0.3565,2088.0,C,0,0,2.4
S0794,P0140,电水壶底座2号,小家电配件,2026-01-31,0.6,2.6,8.2,1,237,24512.73,0.0,0.3565,2088.0,C,0,0,3.4
S0795,P0140,电水壶底座2号,小家电配件,2026-02-28,0.8,3.5,10.4,1,204,24505.37,0.0,0.3565,2088.0,C,0,0,3.8
S0796,P0140,电水壶底座2号,小家电配件,2026-03-31,0.7,2.8,10.2,1,227,23317.0,0.0,0.3565,2088.0,C,0,0,2.9
S0797,P0140,电水壶底座2号,小家电配件,2026-04-30,0.7,3.0,9.8,1,225,24004.21,0.0,0.3565,2088.0,C,0,0,2.9
S0798,P0140,电水壶底座2号,小家电配件,2026-05-31,0.8,3.5,10.3,1,207,22373.82,0.0,0.3565,2088.0,C,0,0,2.8
S0799,P0044,坚果2号,零食饮料,2025-12-31,8.6,41.7,120.9,13,344,2975.97,0.0357,0.2155,234.0,C,0,0,25.8
S0800,P0044,坚果2号,零食饮料,2026-01-31,9.4,38.3,121.4,12,313,2916.73,0.0357,0.2155,234.0,C,0,0,40.4
S0801,P0044,坚果2号,零食饮料,2026-02-28,9.7,40.7,118.4,13,312,2754.68,0.0357,0.2155,234.0,C,0,0,43.5
S0802,P0044,坚果2号,零食饮料,2026-03-31,10.6,46.5,144.8,15,326,2923.8,0.0357,0.2155,234.0,C,0,0,44.3
S0803,P0044,坚果2号,零食饮料,2026-04-30,10.6,43.8,131.7,14,373,2966.8,0.0357,0.2155,234.0,C,0,0,30.7
S0804,P0044,坚果2号,零食饮料,2026-05-31,10.2,44.4,145.2,14,363,2888.04,0.0357,0.2155,234.0,C,0,0,39.3
S0805,P0092,洗衣液5号,日用品,2025-12-31,6.1,26.7,83.3,8,233,1964.19,0.0645,0.3214,203.0,C,0,0,24.9
S0806,P0092,洗衣液5号,日用品,2026-01-31,4.8,22.0,74.9,7,184,2117.81,0.0645,0.3214,203.0,C,0,0,19.2
S0807,P0092,洗衣液5号,日用品,2026-02-28,6.1,23.3,74.5,7,215,2082.11,0.0645,0.3214,203.0,C,0,0,23.4
S0808,P0092,洗衣液5号,日用品,2026-03-31,6.1,25.6,82.4,8,227,2299.22,0.0645,0.3214,203.0,C,0,0,27.0
S0809,P0092,洗衣液5号,日用品,2026-04-30,7.2,31.2,93.3,10,246,1981.19,0.0645,0.3214,203.0,C,0,0,29.2
S0810,P0092,洗衣液5号,日用品,2026-05-31,7.7,36.6,102.4,12,203,2185.72,0.0645,0.3214,203.0,C,0,0,32.6
S0811,P0127,菜刀5号,厨具,2025-12-31,0.4,1.8,5.1,1,71,11373.11,0.0,0.2744,990.0,C,0,0,1.8
S0812,P0127,菜刀5号,厨具,2026-01-31,0.5,1.9,5.8,1,69,11436.8,0.0,0.2744,990.0,C,0,0,1.8
S0813,P0127,菜刀5号,厨具,2026-02-28,0.4,1.8,5.9,1,82,11707.03,0.0,0.2744,990.0,C,0,0,1.7
S0814,P0127,菜刀5号,厨具,2026-03-31,0.5,2.3,7.3,1,73,11125.41,0.0,0.2744,990.0,C,0,0,2.2
S0815,P0127,菜刀5号,厨具,2026-04-30,0.6,2.5,7.6,1,75,12114.99,0.0,0.2744,990.0,C,0,0,2.8
S0816,P0127,菜刀5号,厨具,2026-05-31,0.5,2.5,8.1,1,71,11253.09,0.0,0.2744,990.0,C,0,0,2.1
S0817,P0078,洗洁精2号,日用品,2025-12-31,6.7,27.6,77.1,9,206,2891.47,0.0625,0.2712,253.6,C,0,0,25.2
S0818,P0078,洗洁精2号,日用品,2026-01-31,7.4,26.4,78.5,8,263,2713.07,0.0625,0.2712,253.6,C,0,0,29.0
S0819,P0078,洗洁精2号,日用品,2026-02-28,5.9,26.4,79.7,8,255,2691.27,0.0625,0.2712,253.6,C,0,0,26.8
S0820,P0078,洗洁精2号,日用品,2026-03-31,6.6,32.3,96.4,10,253,3047.34,0.0625,0.2712,253.6,C,0,0,30.9
S0821,P0078,洗洁精2号,日用品,2026-04-30,7.6,31.6,90.3,10,219,3073.21,0.0625,0.2712,253.6,C,0,0,25.8
S0822,P0078,洗洁精2号,日用品,2026-05-31,9.7,36.4,107.0,12,261,2721.84,0.0625,0.2712,253.6,C,0,0,39.1
S0823,P0113,炒锅3号,厨具,2025-12-31,0.8,3.6,10.5,1,918,62594.67,0.375,0.3843,7363.6,C,0,0,3.2
S0824,P0113,炒锅3号,厨具,2026-01-31,0.8,3.2,10.3,1,880,66410.51,0.375,0.3843,7363.6,C,0,0,2.9
S0825,P0113,炒锅3号,厨具,2026-02-28,1.0,3.8,10.3,1,898,73093.86,0.375,0.3843,7363.6,C,0,0,3.8
S0826,P0113,炒锅3号,厨具,2026-03-31,0.9,3.8,12.0,1,980,78189.82,0.375,0.3843,7363.6,C,0,0,2.9
S0827,P0113,炒锅3号,厨具,2026-04-30,0.8,3.4,11.7,1,852,72185.46,0.375,0.3843,7363.6,C,0,0,2.9
S0828,P0113,炒锅3号,厨具,2026-05-31,0.9,4.0,12.5,1,870,64939.82,0.375,0.3843,7363.6,C,0,0,3.9
S0829,P0046,山楂糕2号,零食饮料,2025-12-31,23.2,98.7,290.2,32,28,63.66,0.061,0.2269,6.6,C,0,0,79.4
S0830,P0046,山楂糕2号,零食饮料,2026-01-31,23.7,98.3,306.4,32,28,72.92,0.061,0.2269,6.6,C,0,0,100.5
S0831,P0046,山楂糕2号,零食饮料,2026-02-28,24.5,119.1,353.2,39,23,78.1,0.061,0.2269,6.6,C,0,0,139.3
S0832,P0046,山楂糕2号,零食饮料,2026-03-31,28.5,124.7,368.1,41,22,75.88,0.061,0.2269,6.6,C,0,0,131.1
S0833,P0046,山楂糕2号,零食饮料,2026-04-30,28.3,115.0,359.6,38,25,79.75,0.061,0.2269,6.6,C,0,0,124.0
S0834,P0046,山楂糕2号,零食饮料,2026-05-31,29.3,125.5,397.8,41,24,78.14,0.061,0.2269,6.6,C,0,0,116.4
S0835,P0063,茶饮料5号,零食饮料,2025-12-31,5.4,25.9,85.9,8,255,2865.64,0.0385,0.2277,243.3,C,0,0,26.1
S0836,P0063,茶饮料5号,零食饮料,2026-01-31,6.2,29.4,95.5,9,280,2743.83,0.0385,0.2277,243.3,C,0,0,33.6
S0837,P0063,茶饮料5号,零食饮料,2026-02-28,6.1,28.5,88.3,9,256,2999.3,0.0385,0.2277,243.3,C,0,0,30.2
S0838,P0063,茶饮料5号,零食饮料,2026-03-31,7.0,30.5,97.8,10,270,2785.9,0.0385,0.2277,243.3,C,0,0,20.5
S0839,P0063,茶饮料5号,零食饮料,2026-04-30,8.7,33.6,113.6,11,300,2805.73,0.0385,0.2277,243.3,C,0,0,35.3
S0840,P0063,茶饮料5号,零食饮料,2026-05-31,9.3,36.8,121.2,12,236,2624.79,0.0385,0.2277,243.3,C,0,0,32.2
S0841,P0129,净水器滤芯1号,小家电配件,2025-12-31,0.4,1.6,5.0,1,429,92916.84,0.0,0.2549,7755.0,C,0,0,1.2
S0842,P0129,净水器滤芯1号,小家电配件,2026-01-31,0.4,1.8,5.7,1,534,86611.33,0.0,0.2549,7755.0,C,0,0,1.9
S0843,P0129,净水器滤芯1号,小家电配件,2026-02-28,0.5,2.0,6.2,1,505,83840.01,0.0,0.2549,7755.0,C,0,0,1.9
S0844,P0129,净水器滤芯1号,小家电配件,2026-03-31,0.4,2.0,6.0,1,476,84723.76,0.0,0.2549,7755.0,C,0,0,2.1
S0845,P0129,净水器滤芯1号,小家电配件,2026-04-30,0.4,2.1,6.2,1,488,92131.72,0.0,0.2549,7755.0,C,0,0,2.2
S0846,P0129,净水器滤芯1号,小家电配件,2026-05-31,0.6,2.1,6.4,1,568,86048.97,0.0,0.2549,7755.0,C,0,0,2.0
S0847,P0074,洗衣液2号,日用品,2025-12-31,3.4,13.3,39.7,4,209,4414.08,0.15,0.285,444.1,C,0,0,11.8
S0848,P0074,洗衣液2号,日用品,2026-01-31,3.4,13.6,41.3,4,209,4387.81,0.15,0.285,444.1,C,0,0,15.0
S0849,P0074,洗衣液2号,日用品,2026-02-28,3.5,14.4,38.5,4,202,4589.62,0.15,0.285,444.1,C,0,0,14.6
S0850,P0074,洗衣液2号,日用品,2026-03-31,4.1,15.7,47.9,5,209,4308.46,0.15,0.285,444.1,C,0,0,19.1
S0851,P0074,洗衣液2号,日用品,2026-04-30,4.3,16.5,45.1,5,227,4365.07,0.15,0.285,444.1,C,0,0,15.6
S0852,P0074,洗衣液2号,日用品,2026-05-31,4.2,17.8,54.7,5,223,4525.23,0.15,0.285,444.1,C,0,0,18.3
S0853,P0105,饭盒1号,厨具,2025-12-31,0.6,2.3,6.7,1,45,4615.93,0.0,0.3043,483.8,C,0,0,2.4
S0854,P0105,饭盒1号,厨具,2026-01-31,0.6,2.3,6.7,1,41,4648.71,0.0,0.3043,483.8,C,0,0,1.9
S0855,P0105,饭盒1号,厨具,2026-02-28,0.7,2.6,7.3,1,43,4694.76,0.0,0.3043,483.8,C,0,0,2.9
S0856,P0105,饭盒1号,厨具,2026-03-31,0.6,2.5,7.4,1,41,4581.33,0.0,0.3043,483.8,C,0,0,2.0
S0857,P0105,饭盒1号,厨具,2026-04-30,0.7,3.0,8.7,1,42,3867.55,0.0,0.3043,483.8,C,0,0,3.0
S0858,P0105,饭盒1号,厨具,2026-05-31,0.6,3.0,8.5,1,48,4458.74,0.0,0.3043,483.8,C,0,0,2.9
S0859,P0037,矿泉水1号,零食饮料,2025-12-31,5.0,18.5,60.1,6,377,5325.84,0.0588,0.1873,470.0,C,0,0,17.6
S0860,P0037,矿泉水1号,零食饮料,2026-01-31,4.8,21.3,67.5,7,357,4299.88,0.0588,0.1873,470.0,C,0,0,21.6
S0861,P0037,矿泉水1号,零食饮料,2026-02-28,5.5,20.6,67.8,6,348,4719.13,0.0588,0.1873,470.0,C,0,0,20.2
S0862,P0037,矿泉水1号,零食饮料,2026-03-31,4.9,19.0,61.1,6,397,4898.4,0.0588,0.1873,470.0,C,0,0,22.9
S0863,P0037,矿泉水1号,零食饮料,2026-04-30,6.4,23.0,73.3,7,439,5337.44,0.0588,0.1873,470.0,C,0,0,21.6
S0864,P0037,矿泉水1号,零食饮料,2026-05-31,5.0,22.0,68.8,7,374,5811.1,0.0588,0.1873,470.0,C,0,0,20.9
S0865,P0057,茶饮料4号,零食饮料,2025-12-31,4.5,18.0,53.4,6,233,2394.7,0.0,0.3293,297.0,C,0,0,17.3
S0866,P0057,茶饮料4号,零食饮料,2026-01-31,5.3,21.6,62.8,7,257,2698.49,0.0,0.3293,297.0,C,0,0,22.1
S0867,P0057,茶饮料4号,零食饮料,2026-02-28,4.7,20.6,66.5,6,235,2481.54,0.0,0.3293,297.0,C,0,0,19.3
S0868,P0057,茶饮料4号,零食饮料,2026-03-31,4.1,20.0,64.8,6,203,2401.49,0.0,0.3293,297.0,C,0,0,18.7
S0869,P0057,茶饮料4号,零食饮料,2026-04-30,5.4,21.9,71.5,7,220,2487.87,0.0,0.3293,297.0,C,0,0,22.8
S0870,P0057,茶饮料4号,零食饮料,2026-05-31,5.8,25.9,81.0,8,247,2647.07,0.0,0.3293,297.0,C,0,0,28.2
S0871,P0049,矿泉水3号,零食饮料,2025-12-31,7.8,29.5,100.4,9,345,2089.03,0.0,0.3652,257.1,C,0,0,29.6
S0872,P0049,矿泉水3号,零食饮料,2026-01-31,8.0,32.8,100.1,10,342,1847.27,0.0,0.3652,257.1,C,0,0,30.4
S0873,P0049,矿泉水3号,零食饮料,2026-02-28,8.6,37.9,101.3,12,297,2082.74,0.0,0.3652,257.1,C,0,0,35.4
S0874,P0049,矿泉水3号,零食饮料,2026-03-31,8.8,34.7,105.4,11,340,2142.32,0.0,0.3652,257.1,C,0,0,30.7
S0875,P0049,矿泉水3号,零食饮料,2026-04-30,12.9,43.1,128.1,14,328,1934.3,0.0,0.3652,257.1,C,0,0,46.3
S0876,P0049,矿泉水3号,零食饮料,2026-05-31,12.1,44.6,123.4,14,340,1887.79,0.0,0.3652,257.1,C,0,0,50.1
S0877,P0147,净水器滤芯4号,小家电配件,2025-12-31,0.6,2.7,8.7,1,104,8842.65,0.1429,0.2405,900.0,C,0,0,2.6
S0878,P0147,净水器滤芯4号,小家电配件,2026-01-31,0.7,3.2,9.3,1,87,7379.74,0.1429,0.2405,900.0,C,0,0,3.0
S0879,P0147,净水器滤芯4号,小家电配件,2026-02-28,0.8,3.2,10.0,1,95,8685.09,0.1429,0.2405,900.0,C,0,0,3.4
S0880,P0147,净水器滤芯4号,小家电配件,2026-03-31,0.7,2.8,9.5,1,96,9382.15,0.1429,0.2405,900.0,C,0,0,2.5
S0881,P0147,净水器滤芯4号,小家电配件,2026-04-30,0.7,3.2,9.3,1,102,8578.92,0.1429,0.2405,900.0,C,0,0,3.3
S0882,P0147,净水器滤芯4号,小家电配件,2026-05-31,0.8,3.3,10.3,1,103,7936.35,0.1429,0.2405,900.0,C,0,0,3.8
S0883,P0170,蘑菇3号,农产品,2025-12-31,18.9,78.6,205.8,26,67,287.99,0.0769,0.1264,27.0,C,1,0,88.1
S0884,P0170,蘑菇3号,农产品,2026-01-31,17.1,76.5,224.2,25,77,309.36,0.0769,0.1264,27.0,C,1,0,66.6
S0885,P0170,蘑菇3号,农产品,2026-02-28,22.6,93.9,254.2,31,79,301.07,0.0769,0.1264,27.0,C,1,0,86.9
S0886,P0170,蘑菇3号,农产品,2026-03-31,17.1,69.1,221.1,23,71,307.3,0.0769,0.1264,27.0,C,1,0,65.0
S0887,P0170,蘑菇3号,农产品,2026-04-30,19.5,96.7,268.6,32,76,262.27,0.0769,0.1264,27.0,C,1,0,95.5
S0888,P0170,蘑菇3号,农产品,2026-05-31,19.1,79.9,252.4,26,83,274.61,0.0769,0.1264,27.0,C,1,0,91.0
S0889,P0093,垃圾袋5号,日用品,2025-12-31,3.8,15.3,44.4,5,125,2034.52,0.05,0.2998,217.1,C,0,0,15.3
S0890,P0093,垃圾袋5号,日用品,2026-01-31,3.9,15.4,49.4,5,126,1972.88,0.05,0.2998,217.1,C,0,0,16.3
S0891,P0093,垃圾袋5号,日用品,2026-02-28,4.0,16.5,48.9,5,122,1773.39,0.05,0.2998,217.1,C,0,0,12.2
S0892,P0093,垃圾袋5号,日用品,2026-03-31,4.1,16.7,46.2,5,117,1880.29,0.05,0.2998,217.1,C,0,0,16.0
S0893,P0093,垃圾袋5号,日用品,2026-04-30,4.4,18.4,58.1,6,103,1841.08,0.05,0.2998,217.1,C,0,0,19.4
S0894,P0093,垃圾袋5号,日用品,2026-05-31,4.1,18.1,54.7,6,141,1811.55,0.05,0.2998,217.1,C,0,0,17.6
S0895,P0109,菜刀2号,厨具,2025-12-31,0.4,1.6,4.3,1,555,88716.43,0.25,0.3245,9990.0,C,0,0,1.8
S0896,P0109,菜刀2号,厨具,2026-01-31,0.4,1.6,4.7,1,558,84462.83,0.25,0.3245,9990.0,C,0,0,1.4
S0897,P0109,菜刀2号,厨具,2026-02-28,0.4,1.5,4.7,1,609,76939.32,0.25,0.3245,9990.0,C,0,0,1.7
S0898,P0109,菜刀2号,厨具,2026-03-31,0.4,1.6,4.7,1,499,78877.65,0.25,0.3245,9990.0,C,0,0,1.8
S0899,P0109,菜刀2号,厨具,2026-04-30,0.4,1.6,4.9,1,483,76163.15,0.25,0.3245,9990.0,C,0,0,1.3
S0900,P0109,菜刀2号,厨具,2026-05-31,0.5,2.0,5.7,1,476,85862.09,0.25,0.3245,9990.0,C,0,0,2.1
S0901,P0132,风扇电机1号,小家电配件,2025-12-31,0.7,3.4,9.8,1,73,4678.09,0.0,0.3117,540.0,C,0,0,3.3
S0902,P0132,风扇电机1号,小家电配件,2026-01-31,0.7,3.1,9.3,1,76,4712.58,0.0,0.3117,540.0,C,0,0,3.2
S0903,P0132,风扇电机1号,小家电配件,2026-02-28,1.0,3.8,10.9,1,75,4626.31,0.0,0.3117,540.0,C,0,0,3.0
S0904,P0132,风扇电机1号,小家电配件,2026-03-31,0.9,3.6,11.8,1,70,4364.19,0.0,0.3117,540.0,C,0,0,3.0
S0905,P0132,风扇电机1号,小家电配件,2026-04-30,1.0,4.3,13.4,1,77,4975.14,0.0,0.3117,540.0,C,0,0,4.2
S0906,P0132,风扇电机1号,小家电配件,2026-05-31,0.9,4.0,11.7,1,66,4197.64,0.0,0.3117,540.0,C,0,0,4.3
S0907,P0143,插线板3号,小家电配件,2025-12-31,0.3,1.3,4.0,1,222,34975.32,0.0,0.1908,4014.0,C,0,0,1.3
S0908,P0143,插线板3号,小家电配件,2026-01-31,0.4,1.6,4.7,1,194,37930.52,0.0,0.1908,4014.0,C,0,0,1.4
S0909,P0143,插线板3号,小家电配件,2026-02-28,0.4,1.8,5.2,1,254,35660.12,0.0,0.1908,4014.0,C,0,0,1.5
S0910,P0143,插线板3号,小家电配件,2026-03-31,0.3,1.6,4.7,1,234,40058.8,0.0,0.1908,4014.0,C,0,0,1.8
S0911,P0143,插线板3号,小家电配件,2026-04-30,0.4,1.8,5.5,1,205,39116.79,0.0,0.1908,4014.0,C,0,0,1.7
S0912,P0143,插线板3号,小家电配件,2026-05-31,0.5,2.1,5.9,1,217,36917.42,0.0,0.1908,4014.0,C,0,0,2.3
S0913,P0034,小麦面粉6号,生鲜粮油,2025-12-31,9.1,37.2,114.4,12,132,887.74,0.1026,0.2353,97.5,C,1,0,31.4
S0914,P0034,小麦面粉6号,生鲜粮油,2026-01-31,9.9,39.5,125.8,13,143,927.84,0.1026,0.2353,97.5,C,1,0,35.6
S0915,P0034,小麦面粉6号,生鲜粮油,2026-02-28,12.7,46.4,132.8,15,131,818.09,0.1026,0.2353,97.5,C,1,0,40.9
S0916,P0034,小麦面粉6号,生鲜粮油,2026-03-31,8.7,37.0,129.3,12,151,873.22,0.1026,0.2353,97.5,C,1,0,33.3
S0917,P0034,小麦面粉6号,生鲜粮油,2026-04-30,11.5,45.8,132.6,15,137,740.96,0.1026,0.2353,97.5,C,1,0,40.1
S0918,P0034,小麦面粉6号,生鲜粮油,2026-05-31,10.2,42.6,133.7,14,137,792.27,0.1026,0.2353,97.5,C,1,0,36.5
S0919,P0139,榨汁机刀头2号,小家电配件,2025-12-31,0.6,2.3,6.8,1,122,10379.01,0.1667,0.3952,1575.0,C,0,0,2.2
S0920,P0139,榨汁机刀头2号,小家电配件,2026-01-31,0.5,2.2,6.9,1,149,10141.27,0.1667,0.3952,1575.0,C,0,0,2.5
S0921,P0139,榨汁机刀头2号,小家电配件,2026-02-28,0.6,2.8,8.0,1,138,9868.04,0.1667,0.3952,1575.0,C,0,0,2.9
S0922,P0139,榨汁机刀头2号,小家电配件,2026-03-31,0.7,2.8,8.3,1,131,11174.63,0.1667,0.3952,1575.0,C,0,0,2.7
S0923,P0139,榨汁机刀头2号,小家电配件,2026-04-30,0.7,2.8,8.4,1,129,9350.61,0.1667,0.3952,1575.0,C,0,0,2.4
S0924,P0139,榨汁机刀头2号,小家电配件,2026-05-31,0.7,2.9,9.3,1,146,10001.24,0.1667,0.3952,1575.0,C,0,0,2.9
S0925,P0106,保温壶1号,厨具,2025-12-31,0.7,2.4,6.6,1,197,15563.13,0.0,0.2942,2160.0,C,0,0,2.6
S0926,P0106,保温壶1号,厨具,2026-01-31,0.6,2.5,7.5,1,189,16725.04,0.0,0.2942,2160.0,C,0,0,2.2
S0927,P0106,保温壶1号,厨具,2026-02-28,0.6,2.6,7.7,1,216,19035.53,0.0,0.2942,2160.0,C,0,0,2.1
S0928,P0106,保温壶1号,厨具,2026-03-31,0.6,2.5,8.3,1,212,15356.65,0.0,0.2942,2160.0,C,0,0,2.6
S0929,P0106,保温壶1号,厨具,2026-04-30,0.7,2.8,8.4,1,167,17179.21,0.0,0.2942,2160.0,C,0,0,2.6
S0930,P0106,保温壶1号,厨具,2026-05-31,0.8,3.2,9.7,1,179,17581.89,0.0,0.2942,2160.0,C,0,0,2.9
S0931,P0104,砧板1号,厨具,2025-12-31,0.3,1.2,3.4,1,106,15951.7,0.0,0.4069,2497.5,C,0,0,1.0
S0932,P0104,砧板1号,厨具,2026-01-31,0.3,1.2,3.4,1,111,15963.46,0.0,0.4069,2497.5,C,0,0,1.0
S0933,P0104,砧板1号,厨具,2026-02-28,0.3,1.4,4.1,1,109,15122.9,0.0,0.4069,2497.5,C,0,0,1.4
S0934,P0104,砧板1号,厨具,2026-03-31,0.4,1.3,4.1,1,116,16160.79,0.0,0.4069,2497.5,C,0,0,1.5
S0935,P0104,砧板1号,厨具,2026-04-30,0.3,1.3,4.2,1,113,16247.14,0.0,0.4069,2497.5,C,0,0,1.3
S0936,P0104,砧板1号,厨具,2026-05-31,0.3,1.5,4.8,1,117,15431.46,0.0,0.4069,2497.5,C,0,0,1.7
S0937,P0116,砧板3号,厨具,2025-12-31,0.2,0.8,2.5,1,182,34326.5,0.0,0.2819,4560.0,C,0,0,0.8
S0938,P0116,砧板3号,厨具,2026-01-31,0.2,0.8,2.8,1,156,25002.07,0.0,0.2819,4560.0,C,0,0,0.9
S0939,P0116,砧板3号,厨具,2026-02-28,0.2,1.1,3.0,1,118,35850.23,0.0,0.2819,4560.0,C,0,0,1.3
S0940,P0116,砧板3号,厨具,2026-03-31,0.2,0.9,3.0,1,156,35131.03,0.0,0.2819,4560.0,C,0,0,0.9
S0941,P0116,砧板3号,厨具,2026-04-30,0.2,0.9,3.1,1,165,29891.96,0.0,0.2819,4560.0,C,0,0,1.0
S0942,P0116,砧板3号,厨具,2026-05-31,0.2,0.9,2.9,1,156,31027.51,0.0,0.2819,4560.0,C,0,0,0.9
S0943,P0172,红薯4号,农产品,2025-12-31,15.0,65.9,190.7,21,98,385.28,0.0746,0.2186,49.0,C,1,0,62.0
S0944,P0172,红薯4号,农产品,2026-01-31,15.8,64.5,191.5,21,114,399.87,0.0746,0.2186,49.0,C,1,0,63.6
S0945,P0172,红薯4号,农产品,2026-02-28,17.8,72.7,219.5,24,110,405.45,0.0746,0.2186,49.0,C,1,0,68.3
S0946,P0172,红薯4号,农产品,2026-03-31,16.7,70.1,205.5,23,113,381.13,0.0746,0.2186,49.0,C,1,0,64.9
S0947,P0172,红薯4号,农产品,2026-04-30,16.3,67.2,197.0,22,112,437.83,0.0746,0.2186,49.0,C,1,0,70.8
