order_id,order_date,customer_id,product_id,quantity,order_amount,outlet_id,order_status,is_urgent,clean_status
ORD005003,2026-04-08,C00642,P0064,4,23.24,O003,已签收,0,通过基础清洗
ORD002657,2026-05-28,C00213,P0155,1,41.81,O010,已签收,0,通过基础清洗
ORD000320,2026-05-19,C00779,P0051,3,13.26,O044,已签收,0,通过基础清洗
ORD000430,2026-04-09,C01705,P0189,5,172.4,O028,已签收,0,通过基础清洗
ORD001019,2026-05-23,C01393,P0141,1,21.17,O014,已签收,0,通过基础清洗
ORD001427,2026-05-19,C00808,P0162,1,37.03,O031,已签收,0,通过基础清洗
ORD007943,2026-04-10,C01626,P0159,2,31.7,O012,已签收,0,通过基础清洗
ORD003704,2026-05-11,C01795,P0155,8,334.48,O001,已签收,0,通过基础清洗
ORD006544,2026-06-08,C00843,P0163,2,57.22,O035,已签收,1,通过基础清洗
ORD002108,2026-06-10,C01739,P0196,4,519.44,O052,已签收,1,通过基础清洗
ORD007146,2026-05-14,C00038,P0008,4,133.48,O012,已签收,0,通过基础清洗
ORD006606,2026-04-16,C01397,P0044,1,11.74,O020,已签收,0,通过基础清洗
ORD007531,2026-05-11,C01324,P0030,2,167.42,O020,已签收,0,通过基础清洗
ORD007979,2026-03-29,C01359,P0060,3,28.74,O003,已签收,0,通过基础清洗
ORD007945,2026-04-23,C00569,P0034,1,7.82,O011,已签收,0,通过基础清洗
ORD001194,2026-03-18,C00498,P0144,1,13.12,O019,已签收,0,通过基础清洗
ORD006358,2026-04-15,C01241,P0022,1,58.94,O006,已签收,0,通过基础清洗
ORD004114,2026-06-09,C00404,P0181,3,83.97,O012,已签收,0,通过基础清洗
ORD005741,2026-04-19,C01199,P0025,3,42.3,O019,已签收,0,通过基础清洗
ORD001841,2026-04-04,C01184,P0024,5,357.1,O031,已签收,0,通过基础清洗
ORD002535,2026-05-29,C00530,P0010,1,75.94,O002,已签收,0,通过基础清洗
ORD001863,2026-03-18,C00735,P0023,2,173.6,O005,已签收,0,通过基础清洗
ORD005837,2026-04-12,C01263,P0023,6,520.8,O009,已签收,0,通过基础清洗
ORD007774,2026-03-24,C00625,P0026,1,54.65,O003,已签收,0,通过基础清洗
ORD006700,2026-04-06,C00925,P0093,1,21.45,O058,已签收,0,通过基础清洗
ORD003046,2026-05-24,C00907,P0199,1,123.01,O048,已签收,1,通过基础清洗
ORD002629,2026-06-10,C01540,P0005,2,151.04,O051,已签收,0,通过基础清洗
ORD004229,2026-05-12,C01406,P0157,2,109.38,O018,已签收,0,通过基础清洗
ORD006061,2026-04-25,C00616,P0020,8,533.44,O015,已签收,0,通过基础清洗
ORD004230,2026-05-10,C00527,P0156,3,41.85,O009,已签收,0,通过基础清洗
ORD001282,2026-05-14,C00302,P0076,1,20.8,O016,已签收,0,通过基础清洗
ORD007741,2026-04-05,C01440,P0163,3,85.83,O026,已签收,0,通过基础清洗
ORD007289,2026-04-01,C01494,P0016,5,42.95,O025,已签收,1,通过基础清洗
ORD005503,2026-03-20,C01048,P0084,1,112.65,O060,已签收,0,通过基础清洗
ORD004221,2026-04-14,C01649,P0011,1,73.6,O030,已签收,0,通过基础清洗
ORD004546,2026-05-07,C00483,P0065,1,50.51,O039,已签收,0,通过基础清洗
ORD007699,2026-05-22,C01505,P0148,2,193.6,O004,已签收,0,通过基础清洗
ORD000744,2026-04-08,C01141,P0002,3,263.85,O052,已签收,0,通过基础清洗
ORD005529,2026-03-31,C00967,P0015,8,562.08,O038,已签收,0,通过基础清洗
ORD002234,2026-04-03,C01402,P0165,8,473.76,O026,已签收,0,通过基础清洗
ORD004505,2026-05-23,C01751,P0169,4,198.16,O002,已签收,1,通过基础清洗
ORD006247,2026-04-01,C01718,P0087,1,102.81,O048,已签收,0,通过基础清洗
ORD006097,2026-04-06,C01775,P0020,2,133.36,O037,已签收,0,通过基础清洗
ORD007771,2026-04-10,C00604,P0022,5,294.7,O009,已签收,1,通过基础清洗
ORD005278,2026-03-31,C00979,P0168,1,25.17,O003,已签收,1,通过基础清洗
ORD003616,2026-03-27,C01715,P0200,4,284.08,O003,已签收,0,通过基础清洗
ORD004790,2026-05-14,C00244,P0186,2,271.82,O003,已签收,0,通过基础清洗
ORD007497,2026-04-08,C00415,P0019,10,401.4,O007,已签收,0,通过基础清洗
ORD002698,2026-04-09,C01616,P0186,4,543.64,O041,已签收,0,通过基础清洗
ORD001702,2026-03-23,C00555,P0177,5,72.0,O027,已签收,0,通过基础清洗
ORD000997,2026-04-16,C00392,P0023,1,86.8,O051,已签收,1,通过基础清洗
ORD004039,2026-05-14,C00740,P0017,2,155.38,O005,已签收,0,通过基础清洗
ORD004658,2026-04-11,C00839,P0010,6,455.64,O038,已签收,0,通过基础清洗
ORD007907,2026-06-06,C01135,P0161,5,52.95,O003,已签收,0,通过基础清洗
ORD004718,2026-04-07,C00531,P0193,1,24.58,O059,已签收,0,通过基础清洗
ORD004716,2026-05-23,C01223,P0023,1,86.8,O043,已签收,0,通过基础清洗
ORD003483,2026-04-06,C00068,P0029,1,33.71,O047,已签收,0,通过基础清洗
ORD006370,2026-03-19,C00445,P0010,3,227.82,O047,已签收,0,通过基础清洗
ORD005894,2026-03-24,C00267,P0026,1,54.65,O026,已签收,0,通过基础清洗
ORD005147,2026-05-18,C00636,P0013,1,65.23,O009,已签收,1,通过基础清洗
ORD001085,2026-04-05,C00822,P0190,4,284.76,O029,已签收,0,通过基础清洗
ORD002267,2026-03-23,C01309,P0089,6,346.38,O014,已签收,0,通过基础清洗
ORD001923,2026-06-06,C00188,P0025,5,70.5,O002,已签收,1,通过基础清洗
ORD007224,2026-03-20,C00997,P0164,4,116.88,O001,已签收,0,通过基础清洗
ORD001047,2026-06-09,C01725,P0036,1,44.44,O023,已签收,0,通过基础清洗
ORD001347,2026-04-09,C00279,P0028,1,13.09,O034,已签收,0,通过基础清洗
ORD005923,2026-05-18,C01211,P0161,8,84.72,O047,已签收,0,通过基础清洗
ORD001177,2026-06-01,C00633,P0038,4,196.28,O055,已签收,0,通过基础清洗
ORD006283,2026-05-23,C00959,P0153,2,104.26,O032,已签收,0,通过基础清洗
ORD007037,2026-04-27,C01545,P0081,4,73.88,O060,已签收,0,通过基础清洗
ORD006084,2026-06-10,C00108,P0023,1,86.8,O020,已签收,0,通过基础清洗
ORD005915,2026-04-22,C01152,P0060,4,38.32,O026,已签收,0,通过基础清洗
ORD004839,2026-04-12,C01551,P0027,5,332.15,O030,已签收,1,通过基础清洗
ORD001422,2026-06-13,C01348,P0179,3,90.33,O011,已签收,0,通过基础清洗
ORD006076,2026-06-13,C00401,P0156,4,55.8,O011,已签收,0,通过基础清洗
ORD004150,2026-06-06,C00007,P0003,2,87.66,O016,已签收,0,通过基础清洗
ORD005776,2026-06-15,C00232,P0063,1,13.35,O006,已签收,0,通过基础清洗
ORD000909,2026-03-28,C00615,P0185,4,247.68,O020,已签收,0,通过基础清洗
ORD002914,2026-04-20,C01159,P0179,2,60.22,O017,已签收,1,通过基础清洗
ORD006852,2026-04-17,C00663,P0158,2,94.34,O020,已签收,0,通过基础清洗
ORD001973,2026-03-24,C01043,P0041,4,215.12,O016,已签收,0,通过基础清洗
ORD006528,2026-04-12,C00254,P0196,2,259.72,O058,已签收,0,通过基础清洗
ORD007919,2026-05-23,C00380,P0009,5,84.55,O018,已签收,0,通过基础清洗
ORD003734,2026-06-02,C00891,P0173,1,53.47,O025,已签收,0,通过基础清洗
ORD000394,2026-06-06,C00916,P0153,8,417.04,O034,已签收,0,通过基础清洗
ORD000684,2026-06-14,C01051,P0159,5,79.25,O060,已签收,0,通过基础清洗
ORD000231,2026-04-29,C01422,P0148,1,96.8,O003,已签收,0,通过基础清洗
ORD007948,2026-05-22,C00758,P0073,4,390.04,O017,已签收,0,通过基础清洗
ORD001431,2026-04-19,C00606,P0004,1,43.25,O052,已签收,0,通过基础清洗
ORD000677,2026-06-15,C01172,P0055,2,75.08,O023,已签收,0,通过基础清洗
ORD006464,2026-03-27,C01732,P0183,2,191.24,O009,已签收,1,通过基础清洗
ORD002139,2026-03-21,C01223,P0199,3,369.03,O052,已签收,0,通过基础清洗
ORD006927,2026-05-19,C00831,P0073,4,390.04,O012,已签收,0,通过基础清洗
ORD000034,2026-05-23,C00077,P0193,10,245.8,O017,已签收,0,通过基础清洗
ORD002808,2026-04-08,C00107,P0156,8,111.6,O043,已签收,0,通过基础清洗
ORD000958,2026-05-21,C01289,P0182,2,92.84,O041,已签收,0,通过基础清洗
ORD007872,2026-06-05,C01225,P0131,1,96.04,O001,已签收,0,通过基础清洗
ORD006343,2026-04-21,C00077,P0175,3,73.14,O032,已签收,1,通过基础清洗
ORD001633,2026-06-12,C00027,P0083,2,72.22,O019,已签收,0,通过基础清洗
ORD007418,2026-03-20,C01157,P0012,3,68.37,O016,已签收,0,通过基础清洗
ORD004263,2026-06-05,C00732,P0110,3,378.45,O014,已签收,0,通过基础清洗
ORD002224,2026-04-25,C00684,P0020,5,333.4,O049,已签收,0,通过基础清洗
ORD003379,2026-04-29,C00856,P0161,6,63.54,O016,已签收,0,通过基础清洗
ORD007160,2026-04-09,C01295,P0175,2,48.76,O027,已签收,0,通过基础清洗
ORD000062,2026-05-07,C00306,P0016,3,25.77,O043,已签收,0,通过基础清洗
ORD004571,2026-04-25,C01523,P0131,1,96.04,O044,已签收,1,通过基础清洗
ORD001808,2026-03-28,C01736,P0157,8,437.52,O016,已签收,0,通过基础清洗
ORD001278,2026-05-09,C01737,P0195,4,208.84,O054,已签收,0,通过基础清洗
ORD007535,2026-05-11,C01470,P0025,3,42.3,O039,已签收,0,通过基础清洗
ORD003516,2026-04-26,C01609,P0019,3,120.42,O015,已签收,0,通过基础清洗
ORD000333,2026-04-17,C01600,P0017,2,155.38,O020,已签收,0,通过基础清洗
ORD006073,2026-04-13,C00251,P0010,1,75.94,O013,已签收,0,通过基础清洗
ORD002376,2026-04-01,C01559,P0010,2,151.88,O055,已签收,0,通过基础清洗
ORD007172,2026-05-28,C01506,P0036,3,133.32,O060,已签收,0,通过基础清洗
ORD001262,2026-03-28,C01672,P0006,2,162.04,O015,已签收,0,通过基础清洗
ORD005608,2026-05-07,C00700,P0018,5,308.0,O023,已签收,0,通过基础清洗
ORD005304,2026-05-30,C01052,P0065,6,303.06,O005,已签收,0,通过基础清洗
ORD005628,2026-04-03,C01090,P0011,3,220.8,O010,已签收,1,通过基础清洗
ORD000737,2026-04-10,C01673,P0159,1,15.85,O014,已签收,1,通过基础清洗
ORD006416,2026-05-31,C01333,P0172,1,4.3,O015,已签收,0,通过基础清洗
ORD006089,2026-05-01,C00418,P0198,3,396.96,O005,已签收,0,通过基础清洗
ORD002898,2026-05-13,C00068,P0062,2,63.52,O016,已签收,0,通过基础清洗
ORD003245,2026-03-22,C00691,P0173,2,106.94,O028,已签收,1,通过基础清洗
ORD005365,2026-04-16,C00356,P0011,1,73.6,O037,已签收,0,通过基础清洗
ORD003289,2026-03-22,C01593,P0039,1,32.36,O024,已签收,0,通过基础清洗
ORD006460,2026-05-15,C00866,P0009,6,101.46,O019,已签收,0,通过基础清洗
ORD007285,2026-04-27,C00521,P0172,2,8.6,O011,已签收,0,通过基础清洗
ORD006450,2026-04-19,C00708,P0016,4,34.36,O035,已签收,0,通过基础清洗
ORD003300,2026-04-17,C00974,P0055,1,37.54,O030,已签收,0,通过基础清洗
ORD002474,2026-04-15,C01098,P0025,2,28.2,O023,已签收,0,通过基础清洗
ORD002307,2026-06-09,C01448,P0012,2,45.58,O009,已签收,0,通过基础清洗
ORD001375,2026-05-03,C01301,P0172,3,12.9,O016,已签收,0,通过基础清洗
ORD006172,2026-04-27,C01123,P0005,3,226.56,O038,已签收,0,通过基础清洗
ORD007742,2026-05-23,C01364,P0037,2,32.24,O019,已签收,0,通过基础清洗
ORD007894,2026-05-15,C00110,P0183,1,95.62,O016,已签收,0,通过基础清洗
ORD002599,2026-05-20,C00995,P0092,2,30.8,O054,已签收,0,通过基础清洗
ORD003430,2026-05-09,C00916,P0080,4,246.4,O004,已签收,0,通过基础清洗
ORD002604,2026-04-22,C01575,P0182,2,92.84,O003,已签收,1,通过基础清洗
ORD003878,2026-05-06,C00790,P0020,3,200.04,O041,已签收,0,通过基础清洗
ORD007864,2026-04-07,C00225,P0001,4,284.04,O003,已签收,0,通过基础清洗
ORD006576,2026-04-22,C00502,P0033,6,274.62,O013,已签收,0,通过基础清洗
ORD007118,2026-05-08,C00005,P0187,2,224.6,O023,已签收,0,通过基础清洗
ORD001079,2026-04-10,C01549,P0191,2,154.28,O053,已签收,1,通过基础清洗
ORD003521,2026-05-14,C01420,P0027,3,199.29,O003,已签收,0,通过基础清洗
ORD001164,2026-04-13,C01052,P0024,2,142.84,O013,已签收,0,通过基础清洗
ORD006578,2026-05-05,C01156,P0084,2,225.3,O016,已签收,0,通过基础清洗
ORD003833,2026-05-05,C00977,P0020,3,200.04,O016,已签收,0,通过基础清洗
ORD005442,2026-06-07,C01494,P0187,1,112.3,O031,已签收,1,通过基础清洗
ORD000080,2026-03-22,C00066,P0181,6,167.94,O021,已签收,0,通过基础清洗
ORD002586,2026-04-16,C01318,P0009,4,67.64,O019,已签收,1,通过基础清洗
ORD006907,2026-04-05,C00519,P0193,4,98.32,O053,已签收,0,通过基础清洗
ORD006817,2026-06-06,C00128,P0021,4,75.16,O009,已签收,1,通过基础清洗
ORD004510,2026-06-07,C01169,P0163,2,57.22,O008,已签收,0,通过基础清洗
ORD007166,2026-06-14,C00112,P0179,8,240.88,O015,已签收,0,通过基础清洗
ORD005926,2026-04-30,C01455,P0126,1,247.21,O016,已签收,0,通过基础清洗
ORD004596,2026-06-12,C01503,P0041,8,430.24,O034,已签收,0,通过基础清洗
ORD001791,2026-03-22,C01369,P0153,3,156.39,O002,已签收,0,通过基础清洗
ORD001787,2026-05-16,C00700,P0024,8,571.36,O023,已签收,0,通过基础清洗
ORD001570,2026-06-07,C01449,P0042,4,162.84,O010,已签收,0,通过基础清洗
ORD001738,2026-04-11,C00776,P0020,4,266.72,O007,已签收,0,通过基础清洗
ORD002252,2026-05-10,C01676,P0080,1,61.6,O005,已签收,0,通过基础清洗
ORD004889,2026-06-08,C01771,P0011,2,147.2,O013,已签收,0,通过基础清洗
ORD001026,2026-05-24,C00819,P0085,4,274.36,O042,已签收,1,通过基础清洗
ORD001955,2026-05-09,C00760,P0036,6,266.64,O020,已签收,0,通过基础清洗
ORD003613,2026-04-21,C01794,P0040,3,83.4,O031,已签收,0,通过基础清洗
ORD001563,2026-03-23,C00807,P0011,1,73.6,O008,已签收,0,通过基础清洗
ORD005778,2026-04-17,C00387,P0005,4,302.08,O053,已签收,0,通过基础清洗
ORD006290,2026-05-17,C00203,P0070,2,94.52,O010,已签收,0,通过基础清洗
ORD007467,2026-05-15,C00469,P0176,6,145.98,O017,已签收,0,通过基础清洗
ORD001331,2026-05-10,C01156,P0169,2,99.08,O002,已签收,0,通过基础清洗
ORD006763,2026-05-27,C01020,P0008,6,200.22,O024,已签收,0,通过基础清洗
ORD007879,2026-05-21,C01225,P0028,3,39.27,O024,已签收,1,通过基础清洗
ORD005723,2026-04-18,C00847,P0062,2,63.52,O034,已签收,0,通过基础清洗
ORD002021,2026-05-17,C00931,P0027,6,398.58,O009,已签收,0,通过基础清洗
ORD000150,2026-03-31,C00761,P0193,3,73.74,O021,已签收,0,通过基础清洗
ORD005328,2026-05-19,C01152,P0083,2,72.22,O059,已签收,0,通过基础清洗
ORD005156,2026-04-15,C00628,P0096,3,335.1,O016,已签收,0,通过基础清洗
ORD007786,2026-03-31,C00438,P0097,3,28.86,O016,已签收,0,通过基础清洗
ORD001733,2026-05-03,C01666,P0082,6,493.14,O018,已签收,0,通过基础清洗
ORD000971,2026-05-16,C01452,P0169,3,148.62,O020,已签收,0,通过基础清洗
ORD002339,2026-03-28,C00596,P0046,8,30.32,O003,已签收,0,通过基础清洗
ORD001264,2026-03-31,C00935,P0193,6,147.48,O026,已签收,0,通过基础清洗
ORD000170,2026-04-09,C01334,P0051,2,8.84,O039,已签收,0,通过基础清洗
ORD004551,2026-03-25,C01269,P0153,1,52.13,O047,已签收,0,通过基础清洗
ORD001516,2026-03-23,C00248,P0159,3,47.55,O009,已签收,1,通过基础清洗
ORD002860,2026-06-07,C01338,P0009,8,135.28,O031,已签收,0,通过基础清洗
ORD001480,2026-03-19,C00082,P0155,4,167.24,O047,已签收,1,通过基础清洗
ORD001616,2026-05-12,C00858,P0070,3,141.78,O035,已签收,0,通过基础清洗
ORD002575,2026-05-11,C00345,P0196,6,779.16,O011,已签收,0,通过基础清洗
ORD005803,2026-05-21,C01396,P0185,4,247.68,O015,已签收,0,通过基础清洗
ORD004906,2026-03-29,C01402,P0060,8,76.64,O018,已签收,0,通过基础清洗
ORD002580,2026-06-15,C00155,P0030,6,502.26,O037,已签收,0,通过基础清洗
ORD004249,2026-03-22,C01727,P0042,2,81.42,O014,已签收,1,通过基础清洗
ORD003439,2026-06-13,C00891,P0187,3,336.9,O055,已签收,0,通过基础清洗
ORD000234,2026-04-05,C01756,P0060,6,57.48,O017,已签收,0,通过基础清洗
ORD000354,2026-05-17,C01361,P0019,1,40.14,O014,已签收,0,通过基础清洗
ORD002230,2026-05-18,C00122,P0012,1,22.79,O015,已签收,0,通过基础清洗
ORD004634,2026-06-10,C01767,P0042,1,40.71,O005,已签收,0,通过基础清洗
ORD004514,2026-05-30,C00877,P0087,3,308.43,O043,已签收,0,通过基础清洗
ORD002878,2026-06-15,C00504,P0006,8,648.16,O029,已签收,1,通过基础清洗
ORD005811,2026-04-11,C00670,P0065,6,303.06,O016,已签收,0,通过基础清洗
ORD002848,2026-05-28,C00742,P0193,1,24.58,O009,已签收,0,通过基础清洗
ORD003275,2026-05-19,C00472,P0193,2,49.16,O008,已签收,0,通过基础清洗
ORD003827,2026-05-12,C01079,P0095,3,291.51,O053,已签收,0,通过基础清洗
ORD004921,2026-05-03,C00846,P0169,6,297.24,O020,已签收,0,通过基础清洗
ORD001222,2026-05-24,C00364,P0198,5,661.6,O056,已签收,0,通过基础清洗
ORD004690,2026-05-19,C01176,P0008,6,200.22,O011,已签收,0,通过基础清洗
ORD000510,2026-04-09,C00683,P0024,3,214.26,O008,已签收,1,通过基础清洗
ORD000998,2026-04-14,C00639,P0033,3,137.31,O019,已签收,1,通过基础清洗
ORD005565,2026-03-18,C01510,P0081,1,18.47,O019,已签收,0,通过基础清洗
ORD004512,2026-04-18,C01632,P0016,1,8.59,O018,已签收,1,通过基础清洗
ORD007101,2026-05-31,C01438,P0183,1,95.62,O045,已签收,0,通过基础清洗
ORD006926,2026-05-18,C01796,P0056,3,120.48,O002,已签收,0,通过基础清洗
ORD004687,2026-03-21,C01700,P0168,8,201.36,O028,已签收,0,通过基础清洗
ORD006791,2026-06-02,C01633,P0048,2,97.68,O014,已签收,0,通过基础清洗
ORD007252,2026-05-10,C00495,P0161,1,10.59,O048,已签收,0,通过基础清洗
ORD005307,2026-04-04,C01268,P0199,5,615.05,O019,已签收,1,通过基础清洗
ORD000539,2026-05-02,C00547,P0095,3,291.51,O049,已签收,0,通过基础清洗
ORD007875,2026-06-07,C01142,P0176,3,72.99,O051,已签收,1,通过基础清洗
ORD003871,2026-04-21,C00230,P0005,2,151.04,O009,已签收,0,通过基础清洗
ORD005455,2026-06-09,C01711,P0042,3,122.13,O034,已签收,1,通过基础清洗
ORD003947,2026-04-13,C00078,P0065,3,151.53,O008,已签收,0,通过基础清洗
ORD007374,2026-03-29,C01308,P0012,5,113.95,O013,已签收,1,通过基础清洗
ORD001840,2026-04-25,C00568,P0034,8,62.56,O003,已签收,0,通过基础清洗
ORD001704,2026-05-10,C00794,P0100,3,33.81,O002,已签收,0,通过基础清洗
ORD006873,2026-04-02,C01032,P0024,3,214.26,O034,已签收,1,通过基础清洗
ORD004739,2026-06-06,C01420,P0028,2,26.18,O010,已签收,1,通过基础清洗
ORD006675,2026-03-29,C00123,P0014,5,78.1,O020,已签收,0,通过基础清洗
ORD007951,2026-05-16,C00870,P0195,2,104.42,O014,已签收,0,通过基础清洗
ORD002654,2026-04-03,C00192,P0060,2,19.16,O056,已签收,0,通过基础清洗
ORD004951,2026-05-24,C00334,P0009,6,101.46,O009,已签收,0,通过基础清洗
ORD003423,2026-06-03,C00984,P0077,1,95.0,O020,已签收,0,通过基础清洗
ORD002971,2026-06-15,C00188,P0185,5,309.6,O020,已签收,0,通过基础清洗
ORD004185,2026-03-20,C00407,P0023,2,173.6,O031,已签收,0,通过基础清洗
ORD006305,2026-04-14,C00184,P0011,1,73.6,O027,已签收,0,通过基础清洗
ORD002023,2026-05-29,C01658,P0194,4,238.08,O011,已签收,0,通过基础清洗
ORD007609,2026-04-17,C01510,P0159,3,47.55,O056,已签收,0,通过基础清洗
ORD005770,2026-04-23,C00867,P0167,4,98.56,O011,已签收,0,通过基础清洗
ORD001006,2026-05-15,C01471,P0033,3,137.31,O035,已签收,0,通过基础清洗
ORD006077,2026-05-12,C00919,P0119,2,474.36,O041,已签收,0,通过基础清洗
ORD001321,2026-03-27,C00035,P0029,5,168.55,O007,已签收,0,通过基础清洗
ORD005762,2026-05-18,C00448,P0120,1,74.74,O005,已签收,0,通过基础清洗
ORD005892,2026-04-25,C00834,P0130,2,221.68,O009,已签收,1,通过基础清洗
ORD002756,2026-04-17,C01095,P0033,1,45.77,O009,已签收,0,通过基础清洗
ORD007459,2026-05-07,C01647,P0002,2,175.9,O030,已签收,1,通过基础清洗
ORD000409,2026-05-01,C00393,P0159,3,47.55,O048,已签收,0,通过基础清洗
ORD001198,2026-05-24,C00836,P0074,3,84.84,O001,已签收,0,通过基础清洗
ORD007871,2026-04-21,C01077,P0176,1,24.33,O006,已签收,0,通过基础清洗
ORD007711,2026-06-02,C01029,P0098,4,309.8,O019,已签收,0,通过基础清洗
ORD007881,2026-05-17,C01751,P0032,1,46.88,O057,已签收,0,通过基础清洗
ORD001324,2026-05-13,C00949,P0187,4,449.2,O007,已签收,0,通过基础清洗
